artist,origin_country,genre
  The Standells,Australia,Country
darrell banks ,Australia,Pop
  EDDIE FISHER ,UK,Pop
THE MUSIC MACHINE ,Canada,Hip-Hop
 THE JOE CUBA SEXTET ,Canada,Rock
lorraine ellison ,Canada,Rock
  ? (QUESTION MARK) & THE MYSTERIANS  ,Canada,Country
 barbara lewis ,Australia,Pop
  Terry Knight And The Pack  ,US,Rock
ALVIN CASH & THE REGISTERS,Canada,Rock
BAJA MARIMBA BAND  ,UK,Pop
 WALTER JACKSON  ,Australia,R&B
  DR. WEST'S MEDICINE SHOW AND JUNK BAND ,US,Pop
 the rationals,UK,Country
 Jay & The Americans ,UK,Rock
gary and the hornets,US,Rock
THE SEARCHERS ,US,Rock
roger williams ,Canada,Rock
JIMMY RUFFIN ,Australia,Rock
 MARTHA & THE VANDELLAS,US,Country
 BILLY STEWART  ,US,Country
 Count Five ,UK,Hip-Hop
 THE CHICAGO LOOP ,UK,Country
 DARRELL BANKS ,Australia,R&B
the five stairsteps  ,Canada,Country
  LORRAINE ELLISON ,Canada,Pop
  THE JOE CUBA SEXTET,UK,Hip-Hop
DANA ROLLIN ,UK,Country
 The Capitols,UK,Pop
 ray charles and his orchestra ,UK,Rock
 TAMIKO JONES WITH HERBIE MANN,Canada,Rock
 Anthony & The Imperials,Canada,Rock
the traits ,Canada,Country
the rationals,Canada,Country
 GARY AND THE HORNETS ,Australia,Hip-Hop
 the spellbinders  ,Australia,R&B
 mitch ryder and the detroit wheels  ,US,Rock
  Sam The Sham And The Pharaohs,UK,Country
 COUNT FIVE,Canada,Pop
 billy stewart  ,Australia,R&B
margaret whiting,UK,Pop
darrell banks ,UK,Hip-Hop
 The Standells,UK,Hip-Hop
 the outsiders ,US,Country
barbara lewis ,UK,Country
 DANA ROLLIN,Australia,R&B
 eddie fisher ,US,Country
Tamiko Jones With Herbie Mann ,US,Rock
the magic mushrooms,Australia,Country
  The Traits  ,US,Country
  the rationals  ,Australia,Pop
 CONNIE FRANCIS ,US,Pop
 the left banke ,Canada,Hip-Hop
count five,Australia,Pop
 peter and gordon ,Canada,Pop
GERRY AND THE PACEMAKERS ,Canada,Country
 the byrds ,Canada,Hip-Hop
 Margaret Whiting  ,US,Pop
 THE ELGINS  ,UK,Hip-Hop
 BEN COLDER,US,Hip-Hop
THE TRADE WINDS,UK,Pop
the olympics ,Canada,Pop
 Darrell Banks ,Australia,Country
PAT BOONE ,Australia,Rock
barbara lewis ,US,Hip-Hop
 THE OUTSIDERS  ,Australia,Pop
 DANA ROLLIN ,US,Pop
 ? (question mark) & the mysterians ,Australia,Hip-Hop
 Count Five,Australia,Country
 GERRY AND THE PACEMAKERS  ,Australia,Pop
 The Surfaris ,Canada,Hip-Hop
  nino tempo & april stevens,Canada,Hip-Hop
bobby hebb  ,UK,Country
 Ramsey Lewis,Australia,Pop
  Crispian St. Peters  ,UK,Country
 THE OLYMPICS  ,US,Country
the trade winds ,US,Hip-Hop
  MARGARET WHITING ,Australia,Pop
  Lorraine Ellison ,UK,Rock
  THE ELGINS  ,US,Hip-Hop
THE MCCOYS,UK,R&B
 mel carter ,Australia,Country
LEE DORSEY ,Canada,Pop
  CHAD & JEREMY  ,Canada,R&B
 The Joe Cuba Sextet ,UK,Hip-Hop
 THE STANDELLS ,Australia,Country
THE OUTSIDERS ,UK,Pop
JAMES CARR  ,US,R&B
 NANCY AMES ,US,R&B
 The Ronettes Featuring Veronica,US,Hip-Hop
 count five ,Australia,Pop
 LOS BRAVOS ,US,Pop
NINO TEMPO & APRIL STEVENS  ,Canada,Country
  SAM THE SHAM AND THE PHARAOHS,US,Pop
Gerry And The Pacemakers,Australia,Country
 THE SURFARIS ,UK,Hip-Hop
  THE CRITTERS,Canada,R&B
walter wanderley ,UK,Hip-Hop
 Ben Colder,Canada,Rock
 the dynatones  ,UK,Hip-Hop
Crispian St. Peters ,US,Rock
THE OLYMPICS ,Canada,Pop
THE MCCOYS,Australia,Hip-Hop
 LORRAINE ELLISON ,Canada,Rock
 Shades Of Blue ,Australia,Hip-Hop
 mel carter ,UK,R&B
 pat boone ,Australia,R&B
 chad & jeremy,Australia,R&B
 The Joe Cuba Sextet,Canada,Pop
 NANCY AMES ,Canada,Pop
the trolls ,US,R&B
the surfaris,Canada,R&B
  walter wanderley,Canada,Pop
 David Houston  ,Australia,Country
ray charles & the raelets  ,Canada,Rock
  the trade winds  ,UK,Pop
the dynatones,Canada,Pop
 JIM REEVES,Canada,R&B
Crispian St. Peters,US,Pop
  bobby hebb  ,Australia,Rock
 the unknowns ,Canada,Country
SHADES OF BLUE ,UK,R&B
 margaret whiting,Australia,Pop
  mel carter ,Australia,Rock
 the olympics ,Canada,Hip-Hop
Chad & Jeremy,Australia,R&B
 Lorraine Ellison  ,Australia,Hip-Hop
JERRY VALE  ,Australia,Pop
 RAY CONNIFF AND THE SINGERS,UK,Country
"  ""GROOVE"" HOLMES ",Australia,Pop
 paul vance ,US,Country
 NANCY AMES,UK,Rock
BERT KAEMPFERT AND HIS ORCHESTRA,UK,Pop
LOS BRAVOS  ,US,Rock
count five ,Canada,Hip-Hop
  Walter Wanderley ,UK,Hip-Hop
ray charles & the raelets ,UK,Country
THE DYNATONES ,US,Pop
THE THIRTEENTH FLOOR ELEVATORS  ,Canada,Country
 jim reeves ,Australia,Country
The Unknowns  ,Australia,Pop
ben colder ,US,Pop
SHADES OF BLUE,Australia,R&B
 Mel Carter ,Australia,Pop
the chiffons,UK,Country
  The Olympics ,Australia,Rock
Chad & Jeremy,US,Pop
 Ray Conniff And The Singers ,Australia,Rock
 jerry vale ,UK,Rock
 Paul Vance ,Australia,Hip-Hop
" ""Groove"" Holmes",UK,Hip-Hop
" RICHARD ""GROOVE"" HOLMES",UK,Hip-Hop
nancy ames ,US,Pop
 COUNT FIVE ,Australia,Pop
Walter Wanderley ,US,Pop
 ray charles & the raelets ,Australia,R&B
nino tempo & april stevens ,Canada,R&B
Love ,US,Pop
 Gerry And The Pacemakers  ,US,Country
 THE DYNATONES,Canada,Rock
the thirteenth floor elevators ,US,Country
 THE SIDEKICKS  ,Australia,Rock
jim reeves,Australia,Rock
 ronny and the daytonas,Canada,Pop
 THE UNKNOWNS,US,Hip-Hop
 the trade winds,Canada,Rock
 GEORGIE FAME AND THE BLUE FLAMES,Canada,Hip-Hop
 THE OLYMPICS ,US,Country
 the mccoys  ,Australia,Hip-Hop
 the abbey tavern singers  ,UK,Hip-Hop
 Ben Colder,US,Hip-Hop
SHADES OF BLUE,Canada,Hip-Hop
  The Chiffons  ,US,Hip-Hop
"""groove"" holmes ",UK,Country
MEL CARTER ,US,R&B
" RICHARD ""GROOVE"" HOLMES  ",US,Country
Los Bravos,US,R&B
  the surfaris,Australia,Rock
 bobby hebb  ,UK,Pop
 darrell banks  ,Canada,Hip-Hop
 Nino Tempo & April Stevens,Canada,Hip-Hop
walter wanderley ,UK,Country
RAY CHARLES & THE RAELETS,Canada,Hip-Hop
the five stairsteps ,Canada,R&B
 The Sidekicks ,Australia,Country
The Thirteenth Floor Elevators ,US,R&B
  Jim Reeves ,Australia,Hip-Hop
 Shelby Flint ,Australia,Hip-Hop
 GERRY AND THE PACEMAKERS,Canada,Country
alvin cash & the registers ,Australia,Hip-Hop
  Ronny And The Daytonas ,Australia,Pop
the toys,Australia,Country
 GEORGIE FAME AND THE BLUE FLAMES ,US,Pop
  ROSCO ROBINSON  ,UK,Rock
  crispian st. peters ,Canada,Pop
 jan & dean ,Canada,R&B
 ROY HEAD,Australia,Country
 LEN BARRY,Australia,Pop
 RICHARD AND THE YOUNG LIONS  ,Canada,R&B
  BOBBY HEBB,UK,Hip-Hop
 Lee Dorsey ,Australia,Rock
David Houston,Australia,Country
Darrell Banks  ,Canada,Hip-Hop
 CHRIS MONTEZ,Australia,Rock
  LOVE,UK,Rock
COUNT FIVE ,Australia,Pop
 the standells  ,Australia,Pop
alvin cash & the registers  ,Australia,Rock
 the cryan' shames,US,Pop
 NINO TEMPO & APRIL STEVENS ,US,Hip-Hop
Ray Charles & The Raelets,Canada,Pop
 the sidekicks ,Australia,R&B
the mindbenders ,Australia,Hip-Hop
 JIM REEVES ,UK,R&B
 Ronny And The Daytonas ,UK,Country
Howard Tate ,Australia,Rock
 THE SWINGIN' MEDALLIONS ,UK,Country
 ROSCO ROBINSON ,US,R&B
 the capitols ,Australia,Country
 The Toys,UK,R&B
 Georgie Fame And The Blue Flames,UK,Rock
 THE DYNATONES,US,Pop
 GERRY AND THE PACEMAKERS,Australia,R&B
 the shadows of knight  ,US,Rock
JAN & DEAN ,UK,Country
  ROY HEAD ,US,R&B
  Della Reese  ,Australia,R&B
The Surfaris  ,UK,Hip-Hop
The Critters,US,Rock
 Love,Australia,Country
 THE FIVE STAIRSTEPS ,Canada,Rock
The Standells ,US,Rock
 the mindbenders ,UK,R&B
rosco robinson  ,US,Hip-Hop
 shelby flint ,UK,R&B
jim reeves ,US,Pop
 ray charles & the raelets,Australia,Rock
 The Left Banke ,Australia,Rock
 GEORGIE FAME AND THE BLUE FLAMES ,UK,R&B
 the swingin' medallions,US,Pop
 THE CAPITOLS,UK,Country
 RONNY AND THE DAYTONAS ,UK,Country
 WALTER WANDERLEY,Canada,Pop
THE RAZOR'S EDGE ,UK,Hip-Hop
  THE TOYS  ,UK,Country
nino tempo & april stevens,UK,Country
 THE TRADE WINDS ,Australia,R&B
the dynatones ,Canada,Hip-Hop
jan & dean ,Canada,R&B
 cilla black ,Canada,Hip-Hop
  THE SHADOWS OF KNIGHT,Canada,Hip-Hop
 Della Reese,UK,R&B
 ray conniff and the singers,UK,Country
Tommy Mclain ,Canada,Country
 love ,UK,Pop
  darrell banks  ,US,Hip-Hop
  the mindbenders ,Canada,Hip-Hop
" ""groove"" holmes ",UK,Rock
 The Sidekicks ,UK,Hip-Hop
 Shelby Flint,Australia,Country
 Syndicate Of Sound,Canada,Country
 the thirteenth floor elevators  ,Canada,Rock
 Rosco Robinson,US,Rock
 georgie fame and the blue flames,Canada,R&B
 THE SWINGIN' MEDALLIONS  ,Canada,Rock
 The Razor'S Edge ,Australia,Country
  the capitols ,UK,R&B
 The Shades Of Blue ,US,Pop
 The Toys,Australia,R&B
 The Shindogs,Australia,R&B
JIMMY SMITH  ,UK,Country
 cilla black ,UK,Pop
  Jimmy Holiday,UK,Rock
 Jan & Dean,US,Rock
  THE VONTASTICS,US,Pop
BOBBY HEBB ,Canada,Rock
  tommy mclain  ,Australia,Rock
 Ray Conniff And The Singers,US,R&B
  The Yardbirds  ,Canada,Hip-Hop
 THE OUTSIDERS ,US,Hip-Hop
Napoleon Xiv ,Australia,Country
the surfaris,Canada,Hip-Hop
 bobby moore & the rhythm aces ,Australia,Pop
CHAD & JEREMY,Australia,Country
  B.J. Thomas And The Triumphs,UK,Rock
Love,Australia,Rock
 The Critters ,UK,R&B
VERDELLE SMITH,Canada,Rock
 Darrell Banks,US,Hip-Hop
  Alvin Cash & The Registers ,Canada,Rock
 THE SIDEKICKS  ,Canada,Rock
shelby flint ,UK,Country
The Mindbenders,US,Pop
georgie fame and the blue flames  ,UK,Rock
 THE RAZOR'S EDGE  ,Canada,Rock
 the thirteenth floor elevators ,US,Country
the shades of blue,UK,Rock
 Jim Reeves  ,Australia,Pop
NAT KING COLE ,UK,Country
Flip Cartridge ,Australia,Country
The Swingin' Medallions ,Canada,Country
 jimmy smith ,Canada,Pop
 JULIE MONDAY ,UK,Rock
SYNDICATE OF SOUND  ,Australia,Country
Fontella Bass ,UK,R&B
CRISPIAN ST. PETERS  ,US,Rock
TOMMY MCLAIN ,Australia,Country
Ray Conniff And The Singers ,Canada,Pop
CHAD & JEREMY ,Canada,Hip-Hop
Bobby Moore & The Rhythm Aces ,Canada,Country
B.J. THOMAS AND THE TRIUMPHS ,US,Pop
 Mel Carter,Canada,R&B
BOBBY VEE AND THE STRANGERS ,Australia,Pop
  the five stairsteps,Canada,R&B
The Chiffons,Canada,Country
THE SHADES OF BLUE ,US,Rock
The Sidekicks,UK,Hip-Hop
 shelby flint ,US,Hip-Hop
the standells  ,Australia,R&B
 howard tate ,US,R&B
 FLIP CARTRIDGE  ,Australia,Pop
 The Thirteenth Floor Elevators,US,Country
The Swingin' Medallions,US,Pop
 etta james & sugar pie desanto  ,US,R&B
JULIE MONDAY ,UK,R&B
GEORGIE FAME AND THE BLUE FLAMES,UK,R&B
 ray conniff and the singers,Canada,Country
tommy mclain,Australia,R&B
  bobby moore & the rhythm aces  ,Australia,Rock
 VERDELLE SMITH,US,R&B
 mel carter ,US,Country
 the shades of blue ,Canada,Hip-Hop
 the chiffons  ,Canada,Country
 ALAN PRICE SET,Australia,Pop
the razor's edge,Canada,R&B
 tony bennett ,Australia,R&B
 SHELBY FLINT ,Canada,Rock
mable john,UK,Hip-Hop
ROSCO ROBINSON,UK,Rock
ETTA JAMES & SUGAR PIE DESANTO,Australia,Rock
THE MINDBENDERS ,Australia,R&B
napoleon xiv,US,Rock
 BOBBY HEBB ,UK,Pop
 TOMMY MCLAIN,US,R&B
 CHAD & JEREMY,UK,Hip-Hop
" ""groove"" holmes ",UK,Hip-Hop
 mel carter ,Canada,Hip-Hop
David Houston ,UK,Rock
 DARRELL BANKS  ,US,Pop
  The Bachelors ,US,Country
 the outsiders ,Canada,Pop
Mike Williams,Australia,Rock
  THE SURFARIS  ,UK,Rock
 VIC DANA,UK,Pop
 the chiffons ,US,Country
 THE RAZOR'S EDGE  ,UK,Hip-Hop
 Alan Price Set,UK,Hip-Hop
 TONY BENNETT ,US,Pop
 Nat King Cole ,US,Country
Mable John ,Australia,R&B
Rosco Robinson ,Canada,Country
napoleon xiv,Canada,Pop
the yardbirds ,Canada,Country
 Jan & Dean,UK,Hip-Hop
 chad & jeremy,Canada,Hip-Hop
 The Bachelors ,Australia,Rock
 VERDELLE SMITH ,Canada,R&B
  leroy pullins ,Canada,R&B
The Shangri-Las,Australia,Pop
 SUSAN CHRISTIE ,US,Country
MIKE WILLIAMS,UK,Hip-Hop
chubby checker  ,US,Pop
 THE SHADES OF BLUE ,Australia,R&B
 clefs of lavender hill ,US,Rock
The Razor'S Edge,US,R&B
BOB KUBAN AND THE IN-MEN,US,Hip-Hop
mitch ryder and the detroit wheels  ,US,Pop
JAN & DEAN ,Australia,Pop
b.j. thomas and the triumphs ,UK,Pop
 Shades Of Blue ,US,Hip-Hop
 ROBERT PARKER ,Canada,Country
BOBBY MOORE & THE RHYTHM ACES ,Australia,Hip-Hop
 chad & jeremy  ,US,R&B
  the bachelors,Australia,Country
 LEROY PULLINS,UK,R&B
  THE SHANGRI-LAS,Canada,Hip-Hop
 verdelle smith,Australia,Country
Susan Christie,UK,Hip-Hop
" ""Groove"" Holmes ",UK,Rock
the hondells,UK,R&B
MIKE WILLIAMS  ,Australia,Pop
 Clefs Of Lavender Hill ,Canada,Hip-Hop
 Trini Lopez ,Canada,R&B
 BOB KUBAN AND THE IN-MEN,Australia,Rock
dean parrish,US,Hip-Hop
RAY CONNIFF AND THE SINGERS,UK,Rock
SHADES OF BLUE ,Australia,R&B
THE CRITTERS ,Canada,Hip-Hop
 b.j. thomas and the triumphs ,US,Hip-Hop
SWINGIN' MEDALLIONS,UK,Hip-Hop
  Bobby Hebb ,US,Country
 The Leaves  ,US,Rock
Bobby Moore & The Rhythm Aces,UK,Country
johnny sea,Australia,R&B
 DEE JAY AND THE RUNAWAYS ,US,Rock
  THE SHANGRI-LAS  ,Australia,Pop
" ""groove"" holmes ",Canada,Rock
 Mike Williams,UK,Rock
The Wonder Who?,Canada,R&B
Mel Carter ,UK,Rock
 The Buena Vistas,UK,Country
the knickerbockers ,UK,Hip-Hop
 THE WONDER WHO? ,UK,Rock
Dean Parrish ,Canada,Hip-Hop
the animals ,Australia,Hip-Hop
  shades of blue  ,Canada,Hip-Hop
ROBERT PARKER,UK,R&B
JAN & DEAN ,Canada,R&B
THE LEAVES ,Canada,Pop
 the chiffons ,Australia,Hip-Hop
Chris Montez  ,US,Pop
Ray Conniff And The Singers ,US,Hip-Hop
 Swingin' Medallions,US,Pop
 THE SHADOWS OF KNIGHT  ,UK,R&B
JOHNNY SEA,US,Rock
Dee Jay And The Runaways  ,US,Rock
 jack jones ,Canada,Rock
 B.J. Thomas And The Triumphs ,UK,Pop
 THE HONDELLS,US,Pop
 BOBBY MOORE & THE RHYTHM ACES ,Australia,R&B
 manfred mann  ,US,Country
 Tommy Mclain ,UK,Hip-Hop
Leroy Pullins  ,US,Country
 The Shangri-Las ,US,Hip-Hop
 jimmy hughes  ,UK,Pop
  LOVE ,Canada,Rock
SUSAN CHRISTIE,UK,Pop
 Verdelle Smith ,UK,Country
"  ""GROOVE"" HOLMES ",UK,Hip-Hop
Mike Williams,Canada,Country
 TRINI LOPEZ ,US,Country
 The Wonder Who?,UK,Rock
 CHUBBY CHECKER,US,Country
 The Knickerbockers ,Australia,Hip-Hop
the uniques,Canada,Hip-Hop
  mary wells ,US,Country
 Robert Parker  ,Australia,Pop
 THE ANIMALS ,UK,R&B
SWINGIN' MEDALLIONS ,Australia,Hip-Hop
the leaves,Australia,Rock
 THE SHADOWS OF KNIGHT,UK,Pop
dee jay and the runaways ,Australia,R&B
 RAY CONNIFF AND THE SINGERS  ,Australia,Hip-Hop
  B.J. THOMAS AND THE TRIUMPHS  ,Canada,Country
 THE HOLIDAYS,Australia,Hip-Hop
Jimmy Hughes ,Australia,Hip-Hop
  Barry Mcguire ,Australia,Country
 bobby moore & the rhythm aces ,Canada,R&B
 Leroy Pullins ,Canada,Country
THE SHANGRI-LAS,UK,R&B
" ""Groove"" Holmes ",Canada,Rock
 Clefs Of Lavender Hill ,UK,R&B
The Bachelors  ,US,Country
 LEN BARRY,US,R&B
 THE WONDER WHO? ,Australia,Country
trini lopez ,Canada,Hip-Hop
the buena vistas  ,UK,Rock
 MARY WELLS ,Canada,Hip-Hop
 THE CHIFFONS,US,Hip-Hop
JAN & DEAN ,US,Hip-Hop
 Johnny Sea ,UK,Pop
jimmie rodgers ,US,Pop
dee jay and the runaways ,US,Hip-Hop
 the hondells ,Australia,Hip-Hop
 Barry Mcguire,Canada,Country
 The Holidays,Australia,Hip-Hop
 Jimmy Hughes ,UK,Rock
 buck owens and the buckaroos  ,Australia,Rock
SUSAN CHRISTIE,Australia,Hip-Hop
 Tammi Terrell ,US,Rock
  Jeannie Seely ,US,Rock
  Tommy Mclain  ,UK,R&B
walter jackson ,Australia,Rock
  Leroy Pullins,UK,Pop
 CLEFS OF LAVENDER HILL,US,Country
LOU CHRISTIE ,Canada,Rock
THE SHANGRI-LAS ,Canada,Rock
 The Chiffons  ,UK,Rock
SWINGIN' MEDALLIONS ,UK,Country
  THE OUTSIDERS,Canada,Pop
 the leaves ,Canada,Pop
 SYNDICATE OF SOUND ,UK,Country
 THE SHADOWS OF KNIGHT,Australia,Hip-Hop
  dee jay and the runaways ,US,Rock
 Johnny Sea,Canada,Rock
barry mcguire,UK,R&B
the holidays,Australia,R&B
 Esther Phillips ,Australia,Country
 JEANNIE SEELY ,US,Hip-Hop
Ike & Tina Turner Featuring Tina,UK,Rock
"dave ""baby"" cortez",UK,Country
 walter jackson  ,US,Rock
  len barry ,Australia,Rock
 Beau Brummels ,Canada,Hip-Hop
 The Strangeloves ,UK,Country
  SWINGIN' MEDALLIONS,US,Hip-Hop
 the mccoys  ,UK,Rock
 THE WALKER BROS.,US,Rock
jimmie rodgers  ,US,Pop
the leaves,UK,R&B
Frank Gallop ,Australia,R&B
 love  ,Canada,Country
  The Shadows Of Knight ,US,Hip-Hop
 KO KO TAYLOR ,US,Rock
BARRY MCGUIRE,Australia,Pop
 buck owens and the buckaroos  ,UK,R&B
 ike & tina turner featuring tina ,Canada,Country
  Susan Christie ,UK,Rock
 BEAU BRUMMELS,US,Pop
 Jimmy Hughes ,US,Rock
robert parker,US,Country
 THE WALKER BROS. ,Canada,Rock
 SHADES OF BLUE ,UK,Hip-Hop
 The Animals,Australia,Pop
  Shadows Of Knight  ,Australia,Country
 frank gallop ,UK,Rock
ssgt barry sadler ,UK,Rock
 roy orbison ,UK,R&B
  The Leaves  ,Australia,Hip-Hop
  Dee Jay And The Runaways ,US,Rock
 ko ko taylor ,US,R&B
BOB LIND ,Canada,Rock
 BARRY MCGUIRE ,UK,Pop
THE HONDELLS ,UK,R&B
 the gentrys,UK,Pop
 LOUIS ARMSTRONG,Australia,Hip-Hop
 Billy Joe Royal,US,Pop
  BUCK OWENS AND THE BUCKAROOS,Australia,Pop
" Dave ""Baby"" Cortez ",Canada,Country
 ike & tina turner featuring tina  ,Canada,Hip-Hop
 tammi terrell  ,Canada,R&B
 The Walker Bros. ,US,Country
  Robert Parker ,Australia,Pop
  gene pitney ,Canada,R&B
 Ssgt Barry Sadler,US,Pop
 Frank Gallop,Australia,R&B
ko ko taylor ,UK,Pop
 Dee Jay And The Runaways  ,Australia,Pop
 the greenwoods,Australia,Country
 The Leaves  ,UK,Rock
 Them,UK,Country
 Bob Lind ,Canada,Hip-Hop
Deon Jackson ,Canada,Hip-Hop
drafi ,UK,R&B
 steve alaimo ,Australia,R&B
 THE HONDELLS ,Australia,Pop
  THE FIVE STAIRSTEPS  ,Australia,R&B
Jeannie Seely ,Canada,R&B
 Ike & Tina Turner Featuring Tina,Canada,Pop
 Buck Owens And The Buckaroos  ,US,R&B
 Tammi Terrell ,Canada,Pop
  THE WALKER BROS. ,Australia,Hip-Hop
 bobby fuller four ,US,R&B
  GARNET MIMMS  ,Canada,R&B
 ROBERT PARKER,UK,Country
 frank gallop,Australia,R&B
the bachelors ,Australia,R&B
 JUST US,Australia,Pop
BUDDY STARCHER,US,Country
the poets  ,UK,Country
 The Chiffons,Australia,Country
Jim Reeves,Australia,R&B
 the greenwoods,UK,Pop
 Bob Lind ,UK,Hip-Hop
  KO KO TAYLOR ,Canada,Country
 LITTLE ANTHONY AND THE IMPERIALS,US,Country
dallas frazier ,UK,Country
Them,US,Pop
mrs. miller ,UK,Pop
  the leaves ,UK,R&B
Drafi ,Australia,Rock
 the holidays  ,Australia,Country
THE KINGSMEN,Australia,Country
 The Mindbenders,Canada,Country
 The Walker Bros.,Canada,Hip-Hop
  bobby fuller four ,UK,R&B
GARNET MIMMS,Canada,Country
  just us ,UK,Rock
 ssgt barry sadler ,UK,R&B
 FRANK GALLOP  ,UK,Pop
  mel carter ,UK,Country
 THE POETS ,UK,Country
the harden trio ,Canada,R&B
Bob Lind ,Canada,Hip-Hop
 the shangri-las ,UK,Pop
 swingin' medallions ,US,Hip-Hop
  BOB KUBAN AND THE IN-MEN  ,Canada,Hip-Hop
dallas frazier ,UK,Rock
The Greenwoods ,UK,Pop
SHADES OF BLUE ,Canada,R&B
them  ,Australia,Hip-Hop
 MRS. MILLER,US,Country
 Paul Peek ,UK,Hip-Hop
the sunrays  ,Canada,Hip-Hop
 mrs. miller ,UK,Pop
 The Holidays  ,Australia,Hip-Hop
 drafi,Canada,Rock
 the kingsmen ,US,Pop
the mindbenders ,US,Pop
  The Walker Bros.,US,R&B
BOBBY FULLER FOUR ,Canada,Rock
 Garnet Mimms,Canada,R&B
 brian wilson ,Canada,R&B
just us,Australia,R&B
trini lopez  ,Australia,Pop
 The Bachelors ,US,Pop
BUDDY STARCHER ,Australia,Country
  the poets ,UK,Country
THE HARDEN TRIO ,Australia,Hip-Hop
 The Capitols ,Australia,Pop
Bob Lind,UK,Rock
the shangri-las ,US,Pop
 robert parker  ,Australia,Pop
 Sarah Vaughan ,US,Country
The Elgins  ,Canada,Hip-Hop
 dallas frazier ,US,R&B
THEM  ,Australia,R&B
  SWINGIN' MEDALLIONS ,UK,Pop
  BOB KUBAN AND THE IN-MEN,Australia,R&B
 DEON JACKSON,UK,Hip-Hop
 J.J. BARNES ,UK,Hip-Hop
MRS. MILLER  ,UK,Rock
  Shades Of Blue,Canada,R&B
 THE SUNRAYS,US,Rock
 PAUL PEEK ,UK,Country
THE HOLIDAYS,UK,R&B
  THE OLYMPICS,UK,Hip-Hop
B.J. Thomas And The Triumphs,Australia,Hip-Hop
 Ssgt Barry Sadler ,Canada,Hip-Hop
brian wilson ,Australia,Hip-Hop
len barry ,UK,R&B
THE HARDEN TRIO  ,Australia,Country
 JUST US  ,UK,Hip-Hop
buddy starcher,Canada,Country
  Ssgt Barry Sadler ,UK,R&B
 THE BACHELORS ,US,R&B
 BOBBY FULLER FOUR ,Canada,Pop
 Jimmy Smith  ,UK,Hip-Hop
 Sarah Vaughan ,Canada,Pop
 Fontella Bass ,Australia,Hip-Hop
 Bob Kuban And The In-Men,US,Rock
 CAB CALLOWAY,UK,R&B
 The Greenwoods  ,US,Hip-Hop
 Paul Peek,UK,Hip-Hop
SAM COOKE ,US,Hip-Hop
  LEN BARRY,Australia,R&B
The Brass Ring Featuring Phil Bodner ,Canada,Hip-Hop
 norma tanega ,UK,Pop
 Brian Wilson,Australia,Pop
Slim Harpo,UK,R&B
  Deon Jackson ,Canada,R&B
 THE KNICKERBOCKERS ,UK,Rock
the harden trio ,UK,Pop
  THE MINDBENDERS  ,US,Hip-Hop
just us ,UK,Country
 the poets ,US,Rock
 BUDDY STARCHER  ,US,Hip-Hop
 BOBBY FULLER FOUR  ,Canada,Hip-Hop
kim weston ,Canada,Pop
 The Walker Bros. ,Canada,Rock
Jimmy Smith  ,Australia,Rock
 Sarah Vaughan ,Australia,Pop
ramsey lewis trio ,Canada,Country
The T-Bones,Australia,Country
  Connie Francis ,US,Hip-Hop
 ssgt barry sadler  ,US,Hip-Hop
 Lyme & Cybelle ,UK,Country
 the kingsmen ,US,Pop
J.J. BARNES ,Canada,R&B
paul peek,Canada,Country
  SSGT BARRY SADLER ,UK,R&B
 B.J. THOMAS AND THE TRIUMPHS ,Canada,Rock
SHADOWS OF KNIGHT,Australia,R&B
 norma tanega  ,Australia,Rock
LEN BARRY  ,UK,R&B
 slim harpo,Australia,Pop
 brian wilson  ,US,Pop
 the harden trio,US,Pop
 THE DRIFTERS  ,Australia,Pop
 kim weston  ,UK,R&B
  THE T-BONES  ,Canada,Rock
The Poets,UK,R&B
  trini lopez  ,Canada,R&B
Lyme & Cybelle ,US,Hip-Hop
  The Peels,Canada,Country
 jimmy smith ,US,R&B
 RAMSEY LEWIS TRIO,Canada,Hip-Hop
Sarah Vaughan ,US,Country
 jim reeves,UK,Hip-Hop
  THE KINGSMEN ,UK,R&B
 The Walker Bros. ,US,R&B
  fontella bass ,US,Hip-Hop
 the mar-keys ,US,Hip-Hop
 the five americans ,Canada,Rock
 PAUL PEEK  ,Australia,R&B
 CAB CALLOWAY,Australia,Pop
  the monitors,Australia,R&B
NORMA TANEGA  ,Canada,Country
  Len Barry ,Australia,Hip-Hop
bobby fuller four,US,Pop
Sir Douglas Quintet ,Australia,Country
kim weston ,Australia,Country
the poppies ,Australia,Pop
THE HARDEN TRIO ,Canada,Pop
  The Peels ,Canada,Hip-Hop
 LYME & CYBELLE ,Canada,Pop
 Jimmy Smith,UK,Pop
 The T-Bones ,Australia,R&B
ramsey lewis trio,Canada,Pop
 JUST US ,UK,Pop
  The Mad Lads  ,Canada,Pop
  Garnet Mimms ,US,R&B
sarah vaughan,Canada,Hip-Hop
the kingsmen,UK,Rock
 BUDDY STARCHER  ,Australia,Country
FONTELLA BASS ,US,Pop
jim reeves ,US,Hip-Hop
THE ELGINS ,Canada,R&B
  Gerry And The Pacemakers,Australia,Rock
 the van dykes ,UK,Pop
 Bonnie Guitar,US,Rock
SSGT BARRY SADLER,UK,Hip-Hop
 B.J. THOMAS AND THE TRIUMPHS  ,UK,Country
  DEON JACKSON  ,US,Hip-Hop
 Bob Lind ,Australia,Hip-Hop
 slim harpo ,UK,R&B
 norma tanega,US,R&B
Bobby Fuller Four ,US,R&B
